open,high,low,close,volume,hour,day_of_week,SMA_50,SMA_200,EMA_9,EMA_21,BB_upper,BB_lower,bollinger_bandwidth,RSI,MACD,MACD_Signal,MACD_Hist,stochastic_oscillator,stochastic_signal,ADX,ATR,VWAP,OBV,lag_1,lag_2,lag_3,lag_4,Bullish,Bearish,Doji,Engulfing,target,Upper_Band,Lower_Band
96159.74,96167.14,96087.99,96124.11,68.833309,10,0,-0.1929816269478923,-0.12902069944331782,-0.009232333153218345,-0.05264335069151268,96407.95711909542,96090.8288809046,-0.6183086351052592,-0.4413830286359446,0.4372931361443468,0.6807321382456308,-0.5350532969935023,-0.9430962832357113,45.172003834447175,-1.134936171604546,-0.28570879714780417,-0.08456473514802527,0.8569599152947825,96159.74,96287.64,96368.19,96345.44,0,1,0,0,0,-0.19634004465493607,0.12289245563411284
96124.11,96174.08,96088.18,96098.22,62.075587,10,0,-0.20368135271902216,-0.13631344014211627,-0.06449911791133175,-0.07671214980525837,96409.03200270966,96088.95499729036,-0.607893018241361,-0.5655007294249804,0.2724486009511014,0.6058625504011248,-0.8126295615514647,-1.5103281351646678,24.094025793632387,-1.0980747847139558,-0.32794583203035377,-0.08991072795858818,0.7402931922601087,96124.11,96159.74,96287.64,96368.19,0,1,0,0,0,-0.1942755498357845,0.1197188486766613
96098.22,96156.55,96057.02,96113.35,76.977345,10,0,-0.21431728793941238,-0.14353395322327073,-0.10307863840031493,-0.0959904860820159,96414.11639862056,96076.02660137945,-0.5442480974161822,-0.4642005457794025,0.15747774522389296,0.5208408014787856,-0.9197182303961048,-1.3541321337664312,12.348829300450356,-1.0272755553741864,-0.3353555624780758,-0.09635561250670312,0.884966726947095,96098.22,96124.11,96159.74,96287.64,1,0,0,0,1,-0.18451011239903095,0.09782333380421701
96113.35,96154.07,96062.17,96096.97,91.929903,10,0,-0.22383347117076377,-0.15081365157515966,-0.14004162041350735,-0.11633363901813952,96419.57600845116,96057.83199154882,-0.46064618447896427,-0.5511907344602728,0.05196844216879198,0.4297650800403941,-0.983577723266215,-1.352761470620327,8.490831644168965,-0.9615334138444004,-0.36004330077387486,-0.10417136668749177,0.7121909055617018,96113.35,96098.22,96124.11,96159.74,0,1,0,1,1,-0.17402401338790158,0.06700896558444826
96096.97,96162.07,96096.97,96116.37,58.311823,10,0,-0.2304627522750414,-0.15710078235494782,-0.16238809313841754,-0.13149057570401668,96420.03940600972,96043.44159399028,-0.4081012835584832,-0.4080226185754523,-0.009811582941856231,0.3434029092909475,-0.9338574848912549,-1.194374632009976,11.466305060513427,-0.9164017235916182,-0.44551480500685686,-0.10895820605235548,0.8217838974666826,96096.97,96113.35,96098.22,96124.11,1,0,0,0,1,-0.17313398047778794,0.04263740652480263
96116.37,96147.01,96060.0,96147.01,70.555873,11,0,-0.23634325381935856,-0.16305357931818099,-0.16885595735873754,-0.1399994679160115,96420.74002824209,96039.27797175794,-0.3909001797477052,-0.18112867987581321,-0.025595951908602598,0.2708636089429169,-0.7880488457699031,-1.0836594123568524,14.01346590653993,-0.8264887981893129,-0.47374655171567953,-0.11445693322563355,0.9543887247679632,96116.37,96096.97,96113.35,96098.22,1,0,0,0,1,-0.17178831759969435,0.035585901146961633
96147.01,96299.51,96120.89,96261.32,60.861506,11,0,-0.24096009492980927,-0.16767290874570456,-0.13146501770622726,-0.1280732763791749,96421.25962342472,96039.4143765753,-0.3895516104117664,0.5628448235086354,0.07694861726903691,0.23524256905384172,-0.3986216747174634,-0.5430757418281107,21.638633336429695,-0.9211833258240193,-0.2861577608921437,-0.11834299049772345,1.0687736674987527,96147.01,96116.37,96096.97,96113.35,1,0,0,0,0,-0.1707903476949292,0.035816916207015846
96261.32,96280.99,96192.47,96252.46,85.571273,11,0,-0.24649810196948838,-0.1724132171840686,-0.10485143444640498,-0.11875522175211345,96423.08679607425,96040.9182039258,-0.38843313738131596,0.500698581361751,0.15015511663290224,0.22274450699459453,-0.1547121369810003,-0.09544549100815437,31.987733482017422,-1.0091139586276754,-0.32224804034490967,-0.12385908664791058,0.9079484463564144,96261.32,96147.01,96116.37,96096.97,0,1,0,0,0,-0.16728095529447984,0.03836379630523947
96252.46,96286.51,96216.22,96252.35,50.22503,11,0,-0.24976395034444843,-0.1777403412853523,-0.08360152816936393,-0.11030318321974258,96420.16347467028,96040.57152532975,-0.3975091091015085,0.49987788364633656,0.20812881520240806,0.22541580482785975,0.005299760550983669,0.2510411767953236,44.557197286497534,-1.0827400116505064,-0.3983065253474989,-0.12707676241861632,0.8135540161528274,96252.46,96261.32,96147.01,96116.37,0,1,1,0,0,-0.17289568567044716,0.037776661805008174
96252.35,96268.01,96211.43,96238.54,40.036104,11,0,-0.25170538538005466,-0.18313159775449306,-0.0717439864957081,-0.1049948593830267,96411.48567995182,96040.9843200482,-0.4295545280211672,0.3913173984224488,0.2400623244775708,0.2345316888240169,0.07327958752059129,0.17611269480778774,51.330111823560706,-1.1593275634736089,-0.5009293427806328,-0.12969610921071717,0.7383089595614915,96252.35,96252.46,96261.32,96147.01,0,1,0,0,0,-0.18956285001298046,0.03847577041459171
96238.54,96254.74,96176.77,96176.77,18.81121,11,0,-0.25149578785618404,-0.19008586706463193,-0.08525904073131738,-0.1107936736958881,96409.20182260122,96036.61717739885,-0.4221520314284123,-0.07241765575161341,0.20416278314930555,0.23397880164756601,-0.02871010967785217,-0.0656930989788227,51.61030321461039,-1.2476978989824643,-0.546300910808379,-0.13106044227037697,0.7029546063756393,96238.54,96252.35,96252.46,96261.32,0,1,0,0,0,-0.19394938219644944,0.031079583149788714
96176.77,96206.54,96119.23,96133.63,65.405871,11,0,-0.25085484470342495,-0.19635455866431925,-0.11213498112428788,-0.12348548915241034,96408.63615935257,96028.03484064748,-0.39377665427575387,-0.36769306643947447,0.13381002432972178,0.21816138714672786,-0.1897258677198007,-0.45161187389373786,44.99310969605961,-1.2418360684321232,-0.5666334950067851,-0.13611724162878566,0.5800288475455438,96176.77,96238.54,96252.35,96252.46,0,1,0,0,0,-0.19503583365083912,0.016544548523051147
96133.63,96138.84,96003.69,96018.23,96.132699,11,0,-0.2561786977513274,-0.2040186014870201,-0.17660684410894237,-0.1548725334719884,96419.19913573912,96001.22586426094,-0.2616639067068367,-1.0355882198076458,-0.033649216162122915,0.16891040649300115,-0.5423952222141468,-0.9906803740286064,34.00490502659635,-1.0989785697107224,-0.4738623752321945,-0.14479220184146527,0.3993541651005969,96133.63,96176.77,96238.54,96252.35,0,1,0,0,1,-0.17474786083708296,-0.028859099956943447
96018.23,96067.53,96009.65,96059.67,59.695118,11,0,-0.25690203703212744,-0.21100417242966857,-0.21275346078630644,-0.1762784474371291,96418.1491974886,95982.67280251146,-0.1996854487449334,-0.6924468045579648,-0.12136006717349616,0.11034102722708086,-0.6406890628548773,-1.1684503852303825,23.61975354968686,-0.9663251780408502,-0.568054341447968,-0.14985158429847903,0.5115469631844585,96018.23,96133.63,96176.77,96238.54,1,0,0,0,1,-0.17676444384916484,-0.060280541858518846
96059.67,96100.05,96042.36,96082.88,47.582699,11,0,-0.2578201653161036,-0.2183914476566439,-0.2330281243304823,-0.19174620291057562,96399.14867061024,95974.9613293898,-0.239354849350133,-0.5040952539191741,-0.16348110134437382,0.05428026557246136,-0.6142272564892356,-1.1091751884066505,17.427189952952233,-0.9060856609538702,-0.6559617415472396,-0.15373584929931913,0.6009753171277769,96059.67,96018.23,96133.63,96176.77,1,0,0,0,0,-0.2132581516054796,-0.07334068295258557
96082.88,96102.7,96032.02,96071.71,59.214453,11,0,-0.25404361282952165,-0.22567114600850663,-0.2534071905747172,-0.20772906108405462,96361.88174041128,95978.57825958876,-0.3835561620249095,-0.5739560790973735,-0.20314366102710016,0.0007636804594620502,-0.5873903616587592,-0.8958763664319129,18.32000108354688,-0.837424647702231,-0.7072733321677012,-0.1586227041302218,0.48968589528468237,96082.88,96059.67,96018.23,96133.63,0,1,0,0,1,-0.2848355592761672,-0.06721505455028462
96071.71,96098.23,96026.22,96078.03,44.965574,11,0,-0.2497723038689612,-0.23351139543507393,-0.2673570863826192,-0.22117187953996328,96334.55521658478,95979.1637834153,-0.48200902275183527,-0.5173398677791966,-0.2232636272838461,-0.04644666592820716,-0.5208698735247923,-0.8226496205183838,21.57655931910591,-0.7662199265918089,-0.7518157888800776,-0.16228295297110976,0.5741955458813514,96071.71,96082.88,96059.67,96018.23,1,0,1,0,1,-0.3373207445100729,-0.06622341218017702
96078.03,96217.31,96061.41,96201.28,59.352451,12,0,-0.24156230810531187,-0.2395470337878853,-0.23262281420647904,-0.2121933776587935,96299.3771775024,95997.65082249769,-0.6715688813351705,0.44846384408692325,-0.11308967860639371,-0.060137194970961476,-0.16729071024495126,-0.3504248538429397,28.722045688445004,-0.8942453650254928,-0.5973899781401573,-0.16624583504627335,0.6857443253112754,96078.03,96071.71,96082.88,96059.67,1,0,0,0,1,-0.40488608542894605,-0.03491378619974782
96201.28,96271.7,96168.14,96206.52,79.747296,12,0,-0.23608581338241938,-0.24607360406715478,-0.20288419525313173,-0.20312981276551165,96284.08473173207,96004.831268268,-0.7509533472736901,0.48446373209342264,-0.017902522300680217,-0.050287129084173314,0.08102400378376354,0.18724930828137315,38.92231762558393,-0.9375316766365683,-0.5761482832807114,-0.17148856211976998,0.8356237891203919,96201.28,96078.03,96071.71,96082.88,1,0,1,0,1,-0.43425779968112704,-0.02275299233826279
96206.52,96270.53,96206.52,96245.36,58.065178,12,0,-0.22522699094006246,-0.2536739642581458,-0.16463057965344136,-0.1882096508160788,96295.06688927968,96002.41111072042,-0.7036295055642812,0.7521029769511587,0.0974326647844777,-0.017201375650783685,0.32612244439938687,0.8546257458473084,54.71795911928522,-0.977726108846853,-0.6487276136644665,-0.17502294004980476,0.944753229002854,96206.52,96201.28,96078.03,96071.71,1,0,0,0,1,-0.4131647189389498,-0.026851768092480032
96245.36,96328.68,96221.66,96324.84,94.897947,12,0,-0.21738417054891232,-0.2600904391402079,-0.10443198634115763,-0.16097514863196558,96323.3656599766,95994.1853400235,-0.5746622888118603,1.2403050514435678,0.26712251683225,0.046351760746972476,0.6475034252388142,1.2324640503444868,69.62472169165761,-0.9386042910890315,-0.615743824379262,-0.17989679406213302,1.123107281445534,96245.36,96206.52,96201.28,96078.03,1,0,0,0,0,-0.35881217002960075,-0.040782922922729996
96324.84,96375.34,96300.9,96320.17,53.400125,12,0,-0.21273923121967092,-0.26671289315593893,-0.058012063916884446,-0.13701975960124965,96346.1499013349,95993.5960986652,-0.4922058060441933,1.1971649258086494,0.39488050321075135,0.12511488673099555,0.8079438994833196,1.4282006943629153,81.31130792473893,-0.8477710138345154,-0.661152847955929,-0.1826494405325009,1.022745482315194,96324.84,96245.36,96206.52,96201.28,0,1,1,0,0,-0.31505120219974814,-0.04178086137044984
96320.17,96360.95,96239.71,96284.39,81.98254,12,0,-0.2065314233971428,-0.27392710993171226,-0.034199404485115555,-0.12139636460479948,96359.43565683346,95997.4143431666,-0.458865890299503,0.864304289975276,0.4577990346561961,0.2018757937358233,0.7868237691412523,1.355440905521746,86.02770505037552,-0.8712595056838025,-0.5940941971559285,-0.1871830774978101,0.8686650337830023,96320.17,96324.84,96245.36,96206.52,0,1,0,0,0,-0.2895336741692687,-0.03531428727423379
96284.39,96317.54,96199.7,96256.14,66.186844,12,0,-0.19888149348086534,-0.2808341569513355,-0.025668634621128693,-0.11205233461420477,96366.36252059156,96006.40447940848,-0.46626109121609544,0.6101562809545574,0.4765902405210805,0.26739120632084823,0.6682022245574116,0.9909680687615019,83.75343093668617,-0.9566058511891576,-0.5397605394536102,-0.19103075352152252,0.7442714908353187,96284.39,96320.17,96324.84,96245.36,0,1,0,0,1,-0.2762294672757588,-0.020088603874163252
96256.14,96297.98,96204.04,96254.9,56.921172,12,0,-0.19156798277863848,-0.2879693101207645,-0.019305753367987333,-0.10377104436975113,96372.63949102936,96013.98050897068,-0.4709417970445807,0.5987312508582451,0.48710184967721576,0.32210077525597247,0.5542182753923582,0.7837612387763505,77.68446050465872,-1.0358560291584158,-0.5450868685696976,-0.19432952745000245,0.637292130196602,96256.14,96284.39,96320.17,96324.84,0,1,1,0,1,-0.2641734896927441,-0.007257849865261956
96254.9,96384.88,96254.9,96313.42,46.636783,12,0,-0.18416448183521233,-0.2942604885254593,0.007575447617413894,-0.08617704192268454,96386.93750984242,96016.32349015764,-0.42882193584955774,1.0304889115414853,0.5496544393583631,0.379538862601381,0.5829996749618968,0.8513119400276946,72.93685580884254,-0.9948179514669467,-0.4659207972333311,-0.1967119526124653,0.724942701193042,96254.9,96256.14,96284.39,96320.17,1,0,0,0,1,-0.23671173974548057,-0.0032897798170284775
96313.42,96403.23,96313.42,96382.29,75.538171,12,0,-0.17082048585330856,-0.3000333011015921,0.05472529914978707,-0.05833671682089962,96407.69738464164,96007.6606153584,-0.3249791543588617,1.4665631551931209,0.6624243733340804,0.4501344150261397,0.7217893779537046,1.1669531867879903,74.59418524222973,-0.9351427685698258,-0.48616019350601924,-0.19996499896447067,0.866911409029874,96313.42,96254.9,96256.14,96284.39,1,0,0,0,1,-0.19683890835237886,-0.01796121367607925
96382.29,96402.3,96329.71,96349.26,56.028374,12,0,-0.1594684257596546,-0.3064594003361743,0.08014591013791386,-0.03870855627251466,96421.1373599715,96003.90064002856,-0.26430076560770177,1.1330015494365997,0.71325000751433,0.5177184448290235,0.6900227475486502,1.380405423264717,80.21304653743891,-0.8797300987367852,-0.5451428129276441,-0.20257127734567268,0.7616099997731056,96382.29,96313.42,96254.9,96256.14,0,1,0,0,1,-0.17102517519273386,-0.024329103101242287
96349.26,96516.3,96338.67,96449.83,108.451458,12,0,-0.15328567851060962,-0.31234167867899737,0.1379313122742639,-0.003566533279275436,96454.9389891007,95989.84701089936,-0.0954466640795392,1.7076510125000437,0.846077758848776,0.6008142473088325,0.8536465390406508,1.4415622255651275,85.7716936676987,-0.70600933383895,-0.35476480050579573,-0.2063622799827555,0.9654369279533027,96349.26,96382.29,96313.42,96254.9,1,0,0,0,0,-0.10610346108745937,-0.04813031160403609
96449.83,96491.8,96359.81,96376.08,98.340527,13,0,-0.14445410458282942,-0.3188285822342976,0.15669759401858163,0.01569561319080731,96471.26226888812,95987.27773111196,-0.028847971997960558,1.029666307908136,0.8705632483662004,0.6726420222509168,0.7347873069748383,1.1667616554737523,85.76988993288258,-0.544697195005246,-0.284502124416419,-0.21057443145843613,0.7806127872392911,96449.83,96349.26,96382.29,96313.42,0,1,0,0,0,-0.07475185674327164,-0.05248164057132746
96376.08,96376.08,96309.44,96343.04,32.850725,13,0,-0.1371762862126068,-0.32508369180378244,0.1594076255098193,0.027523709508590913,96483.18739582316,95991.97960417692,-0.0034900432578664747,0.752446905986447,0.8498383914027674,0.7255749692622216,0.5354778244279375,0.8862766447265938,81.11646140586576,-0.49442719733845847,-0.37177529820111826,-0.21209382015919856,0.7188721477981651,96376.08,96449.83,96349.26,96382.29,0,1,0,0,0,-0.051847644590941405,-0.0445185543755476
96343.04,96394.67,96313.66,96355.72,30.768067,13,0,-0.1277022503094414,-0.33062048287479723,0.16629725974351173,0.0404575096445025,96494.57011499206,96002.80588500798,-0.0017255775691869455,0.835246222517313,0.8387974768677192,0.7655084120052777,0.39835434923342483,0.5021267428473071,72.26938334758252,-0.4265549133045463,-0.41927725160208185,-0.2134696820953412,0.7766985772284867,96343.04,96376.08,96449.83,96349.26,1,0,0,0,1,-0.02998521793380634,-0.02618317880491404
96355.72,96375.12,96296.35,96337.86,53.415212,13,0,-0.12215588974522187,-0.33615628452637175,0.16515849887596437,0.04914355413038645,96489.17903713534,96040.15996286472,-0.1529060428149029,0.6757363157269473,0.8054979870329141,0.7901777949459969,0.23734352278324605,0.174723759222366,62.92692517310524,-0.3980562384758622,-0.46861403198180696,-0.21595491735928316,0.6763084231371145,96355.72,96343.04,96376.08,96449.83,0,1,0,1,1,-0.0403396897187865,0.03707964018480665
96337.86,96478.01,96337.86,96408.27,45.208941,13,0,-0.11517120414391499,-0.34099058780959346,0.19046582555709948,0.0691506187039705,96494.01593253648,96070.1830674636,-0.24208528320831907,1.1440021827511169,0.8417658765501274,0.8178393955995727,0.26890651802204507,0.221521193898016,56.6666300582823,-0.2604230239458928,-0.3711750532039865,-0.21769809351176533,0.7612754649846272,96337.86,96355.72,96343.04,96376.08,1,0,0,0,0,-0.03104961850342432,0.08792673211215123
96408.27,96427.35,96305.69,96338.8,32.113658,13,0,-0.11201357188186124,-0.346108314782845,0.18484337617181004,0.0753898806055612,96487.1425582854,96102.64844171469,-0.3811079307600455,0.5397679943209857,0.7948485235264656,0.8297152158475427,0.10239239385184955,0.10422154876399761,52.91938144290423,-0.19501120146291345,-0.3238488850946737,-0.21917794674845223,0.7009200914056992,96408.27,96337.86,96355.72,96343.04,0,1,0,0,0,-0.044251089903886105,0.14291004892282785
96338.8,96356.96,96262.98,96274.94,36.988614,13,0,-0.10847091808130618,-0.351545984017431,0.15656608280392648,0.07007788945404908,96468.34569525496,96141.76830474514,-0.5856138691630763,0.0557979991237095,0.6887977942456923,0.8160392248199934,-0.16713735799964832,-0.1302566096268639,50.04724686943974,-0.21242959381319018,-0.3445041212426254,-0.22113713144994504,0.6314025790707056,96338.8,96408.27,96337.86,96355.72,0,1,0,0,1,-0.08035362684932734,0.2091633993651093
96274.94,96335.69,96255.84,96322.2,38.389691,13,0,-0.10591018311552212,-0.35678271116269483,0.1515422956856755,0.07337762089123386,96443.03327353444,96191.49772646563,-0.8505161843539608,0.394687475817516,0.6466776775153779,0.7958933742563072,-0.23538377765600393,-0.4510057369743478,43.71376430125721,-0.24148070379510408,-0.3966612816737619,-0.22296463407068412,0.7035533176095731,96274.94,96338.8,96408.27,96337.86,1,0,0,0,1,-0.12897039027225596,0.29338508507663197
96322.2,96354.31,96274.94,96347.02,75.281722,13,0,-0.10105488685113848,-0.3622773169875146,0.15676540608497566,0.08064646626883795,96438.97133675414,96210.13366324591,-0.9306579697310416,0.5660492999792729,0.6331033443651132,0.7768101179705241,-0.22417514868822183,-0.4291408632283888,38.69085535321587,-0.24439258367386132,-0.44621317857060827,-0.22632617837371904,0.845040047491762,96322.2,96274.94,96338.8,96408.27,1,0,0,0,1,-0.13677202311602008,0.3249468840704421
96347.02,96397.65,96334.63,96339.72,27.444435,13,0,-0.09897903601219393,-0.36828309286335154,0.1582256179062023,0.08599889295485194,96432.07837233537,96230.34662766472,-1.0263327713949864,0.5046970591277499,0.6105265124885761,0.7566095037990074,-0.23596144400888505,-0.32669085674898646,36.84094745684623,-0.1935978000330452,-0.5303840992076616,-0.22756810304170294,0.7934601518882277,96347.02,96322.2,96274.94,96338.8,0,1,0,0,1,-0.15001112064935784,0.3591795350211742
96339.72,96389.3,96318.87,96383.29,22.328894,13,0,-0.09662106386844908,-0.37263581873098883,0.17561780202439695,0.09835886233588617,96433.25079000356,96242.96720999648,-1.0667654164961573,0.8168880014362252,0.6310768385671957,0.7449401428965591,-0.14597069729429513,-0.20587127528091007,39.1494867416334,-0.17893488897888474,-0.5912489838847381,-0.22847010924926553,0.8354257460592275,96339.72,96347.02,96322.2,96274.94,1,0,0,0,1,-0.14775929523324363,0.3805537372148701
96383.29,96400.0,96321.44,96400.0,25.924457,13,0,-0.09067031677718289,-0.377189756529621,0.19575379593334932,0.11246935147981672,96440.48928881052,96243.24471118952,-1.0422386692882304,0.9331788896949764,0.6588220256120897,0.7416681712924725,-0.05739199618450581,-0.09308450880399198,42.31427757002899,-0.15125776869051802,-0.6287921775686073,-0.22946792081076628,0.884148949347556,96383.29,96339.72,96347.02,96322.2,1,0,0,0,1,-0.13385654078011386,0.3810237128915168
96400.0,96465.57,96384.46,96434.11,47.054533,14,0,-0.08273446849952594,-0.38145568332997154,0.22456401727336622,0.13116405694617367,96453.41358600384,96241.71441399623,-0.991298373326665,1.1667652430206452,0.7089641459893534,0.7500088046978536,0.06510196374662344,0.331611383335705,48.51379995460275,-0.04627724128754328,-0.6577023974589224,-0.2310985699037736,0.972584652243719,96400.0,96383.29,96339.72,96347.02,1,0,0,0,1,-0.10903325412271495,0.37843200345346445
96434.11,96682.88,96429.13,96627.15,114.210696,14,0,-0.06578212963805172,-0.38467057686530676,0.3194938512239958,0.1813625089241476,96522.3876559921,96207.01634400796,-0.625843987434393,2.1504279386343863,0.9320539969456343,0.8054360423925501,0.5617885051734611,0.7801531829147704,57.799626932093986,0.22148778952248646,-0.28163176459880057,-0.23264051826145146,1.187235665335699,96434.11,96400.0,96383.29,96339.72,1,0,0,0,1,0.023443048513806387,0.31966739610214
96627.15,96980.82,96627.15,96934.86,234.220325,14,0,-0.039994040086540915,-0.38580292241721953,0.510018658283569,0.27992419926968354,96686.59119955772,96110.68480044238,0.29218632857050636,3.0024281072300187,1.4006374183794534,0.9521834711341186,1.525066926671384,1.2321783782674158,70.28021173579606,0.588827402687826,0.30077495659840275,-0.22802537841913328,1.6274363804069285,96627.15,96434.11,96400.0,96383.29,1,0,0,0,0,0.3388235725894486,0.15652041587380022
96934.86,97037.81,96812.81,96878.39,223.220624,14,0,-0.019930772759104962,-0.3886510111895753,0.6414109595676999,0.35981278326768346,96777.56229672131,96082.06270327876,0.7129760865229654,2.562013734021064,1.6988179285180354,1.13474668493689,1.9028647882719567,1.3639520614658596,80.00221897330839,0.9456643112190576,0.5412847383005983,-0.22505099627513223,1.2079088338396269,96934.86,96627.15,96434.11,96400.0,0,1,0,0,0,0.5135488658081511,0.10804606838320828
96878.39,96889.22,96678.02,96699.71,126.941293,14,0,-0.008862352792877415,-0.3928800596297503,0.6799903287183466,0.40170545218386333,96811.47656982784,96086.77743017224,0.8153637840995912,1.3828444163757565,1.740158618149919,1.2898319753645617,1.613017708985615,1.0077966439851191,82.14603779492732,1.085726102133996,0.7324081220359336,-0.22578154275191356,0.9693315543030773,96878.39,96934.86,96627.15,96434.11,0,1,0,0,0,0.578686931667997,0.11603092385069952
96699.71,96706.08,96554.9,96592.57,181.702045,14,0,0.0005213131633838106,-0.39807846925932966,0.6709584618446428,0.4213614028668739,96825.80595723848,96093.4760427616,0.8419679875724946,0.8089342754320643,1.6500087721531458,1.3941985876206457,1.0780187378981423,0.4108102005698603,74.41085159389382,1.071884832792453,0.7698021678760082,-0.22885581511487627,0.6278352723774813,96699.71,96878.39,96934.86,96627.15,0,1,0,0,1,0.6062089303665777,0.1273756856575897
96592.57,96706.93,96586.49,96665.91,89.405244,14,0,0.011825910049646522,-0.40237245959232737,0.6910423379865742,0.45184507528436163,96848.49721335784,96102.44978664226,0.8898621928120708,1.079122468312896,1.6349871911324863,1.474409015662538,0.8232105653296413,0.09021829206246386,62.41553920609462,1.0595330399050393,0.7327826662414898,-0.22966629069585467,0.7958661737944175,96592.57,96699.71,96878.39,96934.86,1,0,0,0,0,0.6497913043709448,0.1425736069414155
96665.91,96792.05,96650.02,96772.18,123.5619,14,0,0.03022416806142164,-0.40608952845659824,0.7466808421144244,0.4978361568050417,96886.03114388406,96097.15085611604,1.0402694939130992,1.4357015259122958,1.7113150173761646,1.5552582721677306,0.8299491591354734,0.19956173901995242,54.804034823729516,1.097414439070273,0.7487952328526848,-0.22941133414596765,1.0280921206056506,96665.91,96592.57,96699.71,96878.39,1,0,0,0,0,0.7218815311007548,0.1335993448938623
96772.18,96786.35,96643.45,96643.45,97.096552,14,0,0.048590910503476574,-0.41029618003901625,0.7432568873873604,0.5175044140480052,96900.95423848608,96108.96476151398,1.0508328768748605,0.7811158535240641,1.6277173213455571,1.6016679839624985,0.46666837877949563,0.2763299821715594,53.53757532613556,1.1245519705077958,0.7656944940701189,-0.23050719389030022,0.8456059438771758,96772.18,96665.91,96592.57,96699.71,0,1,0,1,1,0.750543844265862,0.1536073601779897
96643.45,96793.3,96607.07,96737.89,70.26443,14,0,0.0718964844549879,-0.4138458571269752,0.7756840294263494,0.5516285163500123,96925.77619058736,96123.62780941268,1.0860272321661861,1.1061450853422294,1.6387904718875528,1.6412157132187866,0.39428570379559646,0.37360429891729585,56.20634627357375,1.1040777795051375,0.8825123789350171,-0.2306095791335567,0.9776630244489509,96643.45,96772.18,96665.91,96592.57,1,0,0,0,1,0.7982185783203458,0.17844067951550466
96737.89,96816.27,96697.16,96713.64,69.738176,14,0,0.09526433013461275,-0.4172705975264114,0.7925958519504777,0.5784793791454166,96943.85598358524,96141.34001641482,1.0867976108493467,0.9844128033604345,1.6074290299277434,1.6660000722161183,0.23855633183515496,0.24239786139252034,56.60975292077415,1.1006083376558742,0.8343381276468367,-0.23088474971800624,0.8465950014540924,96737.89,96643.45,96772.18,96665.91,0,1,0,0,1,0.8329438617615099,0.20843805088457357
96713.64,96810.29,96695.95,96807.82,47.823949,14,0,0.12163374905039939,-0.41966634172969236,0.8411948004630783,0.619088402339935,96971.6627115356,96160.52928846444,1.1164352772786152,1.3051313620146374,1.6594040657628852,1.697186340992153,0.30608599286089816,0.4599782048873949,58.33924918903466,1.095720180447261,0.778472430552591,-0.230609683382718,0.936476767894857,96713.64,96737.89,96643.45,96772.18,1,0,0,0,0,0.8863513598132673,0.24093697776583847
96807.82,96902.82,96732.17,96732.17,106.569014,15,0,0.14575265252399297,-0.4224144091934819,0.8519044226855775,0.6429937452017686,96987.22253847276,96177.35946152726,1.1114870207745748,0.9147036108704807,1.6094101011704196,1.7112095237377754,0.1250435505501607,0.42044859291606906,58.780402555302395,1.1541110996672288,0.8580162251014316,-0.2308254899759074,0.7361877615191897,96807.82,96713.64,96737.89,96643.45,0,1,0,0,0,0.9162366245630728,0.26944053758714565
96732.17,96775.76,96646.58,96659.8,77.249352,15,0,0.16638699716288857,-0.42442670839808844,0.8335239464669653,0.652278090669694,96988.57566843789,96208.10633156216,1.0076108372861574,0.5633765732535072,1.4833145723374566,1.6948707715701037,-0.19522512608772374,0.26981550256588843,59.03860656834758,1.0927598354008896,0.8350935670147307,-0.23155101455867833,0.591003008704979,96732.17,96807.82,96713.64,96737.89,0,1,0,0,0,0.9188355382564686,0.3215133977756215
96659.8,96672.32,96605.24,96614.59,46.224317,15,0,0.18414127437665234,-0.4246003065325834,0.8019848695353747,0.6529421945197967,96976.24543041494,96254.40156958513,0.8009289089612021,0.3513562943208087,1.3256867439084206,1.6473513073193513,-0.5241305606060847,-0.1731054388656779,53.07657882217166,0.9843139870177752,0.6688761663448249,-0.2321957606503922,0.5041276386999243,96659.8,96732.17,96807.82,96713.64,0,1,0,0,1,0.895153242273399,0.3999189542614264
96614.59,96680.05,96572.32,96604.74,46.446486,15,0,0.19718112612552494,-0.4256026783516789,0.7730857965507386,0.6518517056379877,96964.56910018309,96294.33189981696,0.6190717324680957,0.30412879934912185,1.1798522640393168,1.5774646274763553,-0.7600680447703604,-0.727798870504662,42.26302629409422,0.8433376617724638,0.6094024333042353,-0.23288768182807254,0.41683471760203983,96614.59,96659.8,96732.17,96807.82,0,1,1,0,0,0.8727268860893936,0.4675449110532936
96604.74,96666.18,96599.82,96639.12,57.639101,15,0,0.21186282514487859,-0.4269385744623115,0.7627685033696502,0.6567737807106505,96953.113026144,96334.99797385602,0.43544441402544826,0.46359373619165206,1.0883262266029716,1.501552906475132,-0.8236223592086431,-1.0192521933974876,30.123307560450325,0.7124310740446752,0.4576254560117487,-0.2335418397896929,0.5251633755708255,96604.74,96614.59,96659.8,96732.17,1,0,0,0,0,0.8507235690117488,0.5364169225896229
96639.12,96663.61,96474.5,96526.69,66.82512,15,0,0.22227967019990888,-0.43023514007333624,0.7126494870859694,0.6419102100712075,96935.18031105712,96371.62768894288,0.2434011509786272,-0.08599615166341194,0.8963152743123534,1.3988608752451435,-1.1061107625799091,-1.2349795553863827,20.123170914822825,0.49271787062816397,0.6031697597168579,-0.23505617458999808,0.3995702375341469,96639.12,96604.74,96614.59,96659.8,0,1,0,1,0,0.8162807734437114,0.5984529617101841
